Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/07,UTTARAKHAND,CHAMOLI,0.11,1031.66,1.08,25.51035958
2020/01/07,UTTARAKHAND,DEHRADUN,0.08,551.66,0.48,34.81963063
2020/01/07,UTTARAKHAND,GARHWAL,0.39,831.41,3.34,29.57535005
2020/01/07,UTTARAKHAND,UDHAM SINGH NAGAR,0.01,326.15,0.08,23.08041558
2020/01/07,UTTARAKHAND,BAGESHWAR,0.19,318.21,2.29,27.06794978
2020/01/07,UTTARAKHAND,RUDRAPRAYAG,0.08,236.45,0.8,24.93491902
2020/01/07,UTTARAKHAND,UTTARKASHI,0.42,1099.63,3.42,26.40597876
2020/01/07,UTTARAKHAND,TEHRI GARHWAL,0.13,605.9,0.81,30.34832725
2020/01/07,UTTARAKHAND,CHAMPAWAT,0,254.69,0,30.04608316
2020/01/06,UTTARAKHAND,HARDWAR,4.25,263.21,32.37,21.40844243
2020/01/06,UTTARAKHAND,NAINITAL,5.51,650.48,38.85,30.57930172
2020/01/06,UTTARAKHAND,ALMORA,3.26,498.68,23.44,31.22917611
2020/01/06,UTTARAKHAND,PITHORAGARH,3.77,883.62,20.82,23.6753709
2020/01/06,UTTARAKHAND,CHAMOLI,0.89,852.01,6.26,21.06809935
2020/01/06,UTTARAKHAND,DEHRADUN,0.98,533.4,6.42,33.66690952
2020/01/06,UTTARAKHAND,GARHWAL,1.22,766.43,10.41,27.26387184
2020/01/06,UTTARAKHAND,UDHAM SINGH NAGAR,8.81,393.8,55.78,27.86806156
2020/01/06,UTTARAKHAND,BAGESHWAR,0.94,325.61,9.75,27.69717895
2020/01/06,UTTARAKHAND,RUDRAPRAYAG,0.52,220.63,4.1,23.26677817
2020/01/06,UTTARAKHAND,UTTARKASHI,1.33,902.93,9.55,21.6825998
2020/01/06,UTTARAKHAND,TEHRI GARHWAL,0.39,586.34,2.72,29.36876318
2020/01/06,UTTARAKHAND,CHAMPAWAT,1.99,278.33,12.9,32.83521175
2020/01/05,UTTARAKHAND,HARDWAR,4.15,241.68,31.53,19.65739964
2020/01/05,UTTARAKHAND,NAINITAL,5.78,659.94,40.66,31.02412154
2020/01/05,UTTARAKHAND,ALMORA,3.17,491.54,22.77,30.78158248
2020/01/05,UTTARAKHAND,PITHORAGARH,3.79,872.56,20.93,23.37920567
2020/01/05,UTTARAKHAND,CHAMOLI,0.9,845.09,6.37,20.89699406
2020/01/05,UTTARAKHAND,DEHRADUN,0.85,510.39,5.54,32.21467784
2020/01/05,UTTARAKHAND,GARHWAL,1.22,726.49,10.39,25.84325885
2020/01/05,UTTARAKHAND,UDHAM SINGH NAGAR,8.91,393.64,56.35,27.85706813
2020/01/05,UTTARAKHAND,BAGESHWAR,0.94,319.2,9.65,27.15182612
2020/01/05,UTTARAKHAND,RUDRAPRAYAG,0.53,216.5,4.21,22.83036465
2020/01/05,UTTARAKHAND,UTTARKASHI,1.32,880.85,9.49,21.15231098
2020/01/05,UTTARAKHAND,TEHRI GARHWAL,0.34,557.39,2.4,27.91840414
2020/01/05,UTTARAKHAND,CHAMPAWAT,2.27,282.6,14.75,33.33802408
2020/01/04,UTTARAKHAND,HARDWAR,4.12,236.6,31.33,19.24405195
2020/01/04,UTTARAKHAND,NAINITAL,8.02,750.92,56.53,35.30098173
2020/01/04,UTTARAKHAND,ALMORA,3.33,505.63,23.87,31.66389684
2020/01/04,UTTARAKHAND,PITHORAGARH,3.81,877.19,21.03,23.50328532
2020/01/04,UTTARAKHAND,CHAMOLI,0.93,847.93,6.53,20.96720874
2020/01/04,UTTARAKHAND,DEHRADUN,0.75,501.42,4.85,31.64854338
2020/01/04,UTTARAKHAND,GARHWAL,1.54,758.49,12.54,26.98135696
2020/01/04,UTTARAKHAND,UDHAM SINGH NAGAR,9.47,414.72,59.81,29.34815317
2020/01/04,UTTARAKHAND,BAGESHWAR,0.98,322.66,9.89,27.44578589
2020/01/04,UTTARAKHAND,RUDRAPRAYAG,0.56,217.43,4.35,22.92909872
2020/01/04,UTTARAKHAND,UTTARKASHI,1.34,868.4,9.62,20.85324934
2020/01/04,UTTARAKHAND,TEHRI GARHWAL,0.31,560.02,2.2,28.05027462
2020/01/04,UTTARAKHAND,CHAMPAWAT,4.33,317.83,28.19,37.4952017
2020/01/03,UTTARAKHAND,HARDWAR,4.15,236.3,31.59,19.220276
2020/01/03,UTTARAKHAND,NAINITAL,3.51,517.75,25.46,24.33955562
2020/01/03,UTTARAKHAND,ALMORA,2.41,442.34,17.75,27.70105459
2020/01/03,UTTARAKHAND,PITHORAGARH,3.82,872.36,21.04,23.37374574
2020/01/03,UTTARAKHAND,CHAMOLI,0.95,850.87,6.68,21.03974034
2020/01/03,UTTARAKHAND,DEHRADUN,0.74,459.27,4.8,28.98783675
2020/01/03,UTTARAKHAND,GARHWAL,1.06,671.52,9.29,23.8877583
2020/01/03,UTTARAKHAND,UDHAM SINGH NAGAR,8.24,366.18,52.22,25.91331451
2020/01/03,UTTARAKHAND,BAGESHWAR,0.96,313.12,9.79,26.634419
2020/01/03,UTTARAKHAND,RUDRAPRAYAG,0.58,218.46,4.5,23.03778511
2020/01/03,UTTARAKHAND,UTTARKASHI,1.37,869.48,9.78,20.87931157
2020/01/03,UTTARAKHAND,TEHRI GARHWAL,0.31,544.97,2.16,27.29658966
2020/01/03,UTTARAKHAND,CHAMPAWAT,0.29,227.47,1.86,26.83452027
2020/01/02,UTTARAKHAND,HARDWAR,4.21,239.4,32.02,19.4725023
2020/01/02,UTTARAKHAND,NAINITAL,3.54,520.36,25.64,24.46235726
2020/01/02,UTTARAKHAND,ALMORA,2.45,443.9,17.99,27.79849282
2020/01/02,UTTARAKHAND,PITHORAGARH,3.83,861.45,21.11,23.08151077
2020/01/02,UTTARAKHAND,CHAMOLI,0.98,849.05,6.84,20.99491019
2020/01/02,UTTARAKHAND,DEHRADUN,0.77,452.7,4.99,28.57345124
2020/01/02,UTTARAKHAND,GARHWAL,1.11,676.28,9.57,24.05712013
2020/01/02,UTTARAKHAND,UDHAM SINGH NAGAR,8.15,322.5,51.63,22.82220192
2020/01/02,UTTARAKHAND,BAGESHWAR,0.95,309.59,9.64,26.33441341
2020/01/02,UTTARAKHAND,RUDRAPRAYAG,0.61,217.41,4.7,22.92667315
2020/01/02,UTTARAKHAND,UTTARKASHI,1.39,858.56,9.94,20.61692469
2020/01/02,UTTARAKHAND,TEHRI GARHWAL,0.32,543.39,2.24,27.21757916
2020/01/02,UTTARAKHAND,CHAMPAWAT,0.3,228.46,1.88,26.95167733
2020/01/01,UTTARAKHAND,HARDWAR,4.26,241.89,32.35,19.67481687
2020/01/01,UTTARAKHAND,NAINITAL,3.59,507.02,25.96,23.83515802
2020/01/01,UTTARAKHAND,ALMORA,2.47,440.76,18.14,27.60205622
2020/01/01,UTTARAKHAND,PITHORAGARH,3.85,835.25,21.25,22.37948158
2020/01/01,UTTARAKHAND,CHAMOLI,1.01,849.97,7,21.01755517
2020/01/01,UTTARAKHAND,DEHRADUN,0.8,454.07,5.16,28.65958629
2020/01/01,UTTARAKHAND,GARHWAL,1.14,679.49,9.79,24.17122584
2020/01/01,UTTARAKHAND,UDHAM SINGH NAGAR,8.19,319.46,51.89,22.60709145
2020/01/01,UTTARAKHAND,BAGESHWAR,0.93,303.83,9.31,25.84479859
2020/01/01,UTTARAKHAND,RUDRAPRAYAG,0.65,217.67,4.91,22.95411887
2020/01/01,UTTARAKHAND,UTTARKASHI,1.43,857.61,10.15,20.59429479
2020/01/01,UTTARAKHAND,TEHRI GARHWAL,0.34,543.27,2.33,27.21154117
2020/01/01,UTTARAKHAND,CHAMPAWAT,0.3,213.24,1.93,25.15639401
2020/02/29,UTTARAKHAND,HARDWAR,1.18,358.69,9.49,29.17492135
2020/02/29,UTTARAKHAND,NAINITAL,0.2,622.43,1.46,29.26059406
2020/02/29,UTTARAKHAND,ALMORA,1.42,535.32,10.01,33.52375718
2020/02/29,UTTARAKHAND,PITHORAGARH,0.14,996.28,0.85,26.69389792
2020/02/29,UTTARAKHAND,CHAMOLI,0.09,980.1,0.92,24.23539189
2020/02/29,UTTARAKHAND,DEHRADUN,0.03,525.94,0.19,33.19618762
2020/02/29,UTTARAKHAND,GARHWAL,0.17,803.57,1.78,28.58509536
2020/02/29,UTTARAKHAND,UDHAM SINGH NAGAR,0.24,378.99,1.74,26.81975141
2020/02/29,UTTARAKHAND,BAGESHWAR,0.21,358.86,2.5,30.52560182
2020/02/29,UTTARAKHAND,RUDRAPRAYAG,0.05,219.16,0.54,23.11155953
2020/02/29,UTTARAKHAND,UTTARKASHI,0.19,975.54,1.63,23.4262265
2020/02/29,UTTARAKHAND,TEHRI GARHWAL,0.01,597.94,0.09,29.94957093
2020/02/29,UTTARAKHAND,CHAMPAWAT,0.21,258.82,1.37,30.53369822
2020/02/28,UTTARAKHAND,HARDWAR,0.58,310.04,5.05,25.2178123
2020/02/28,UTTARAKHAND,NAINITAL,0.13,584.93,0.93,27.49783844
2020/02/28,UTTARAKHAND,ALMORA,1.13,510.5,8.11,31.96924328
2020/02/28,UTTARAKHAND,PITHORAGARH,0.03,946.11,0.2,25.34968335
2020/02/28,UTTARAKHAND,CHAMOLI,0.09,962.67,0.89,23.80433979
2020/02/28,UTTARAKHAND,DEHRADUN,0.02,509.93,0.14,32.18556681
2020/02/28,UTTARAKHAND,GARHWAL,0.14,775.79,1.54,27.59685599
2020/02/28,UTTARAKHAND,UDHAM SINGH NAGAR,0.16,353.98,1.19,25.0503358
2020/02/28,UTTARAKHAND,BAGESHWAR,0.13,335.49,1.62,28.53787595
2020/02/28,UTTARAKHAND,RUDRAPRAYAG,0.05,215.59,0.51,22.73509862
2020/02/28,UTTARAKHAND,UTTARKASHI,0.19,961.22,1.68,23.0821715
2020/02/28,UTTARAKHAND,TEHRI GARHWAL,0.01,592.27,0.08,29.66568016
2020/02/28,UTTARAKHAND,CHAMPAWAT,0.13,249.15,0.86,29.39297854
2020/02/27,UTTARAKHAND,HARDWAR,0.71,319.8,5.99,26.01153044
2020/02/27,UTTARAKHAND,NAINITAL,0.17,601.11,1.25,28.25846875
2020/02/27,UTTARAKHAND,ALMORA,1.41,527.05,9.96,33.00548059
2020/02/27,UTTARAKHAND,PITHORAGARH,0.03,950.94,0.2,25.47909103
2020/02/27,UTTARAKHAND,CHAMOLI,0.08,964.76,0.84,23.85596165
2020/02/27,UTTARAKHAND,DEHRADUN,0.04,523,0.28,33.01083437
2020/02/27,UTTARAKHAND,GARHWAL,0.16,796.66,1.7,28.33935908
2020/02/27,UTTARAKHAND,UDHAM SINGH NAGAR,0.19,363.34,1.38,25.71235576
2020/02/27,UTTARAKHAND,BAGESHWAR,0.15,343.67,1.79,29.23363487
2020/02/27,UTTARAKHAND,RUDRAPRAYAG,0.05,217.18,0.54,22.9023051
2020/02/27,UTTARAKHAND,UTTARKASHI,0.2,964.09,1.69,23.15109276
2020/02/27,UTTARAKHAND,TEHRI GARHWAL,0.01,604.57,0.09,30.28166394
2020/02/27,UTTARAKHAND,CHAMPAWAT,0.22,257.08,1.46,30.32759935
2020/02/26,UTTARAKHAND,HARDWAR,0.91,333.47,7.49,27.12334542
2020/02/26,UTTARAKHAND,NAINITAL,0.23,620.52,1.65,29.17086473
2020/02/26,UTTARAKHAND,ALMORA,1.7,545.87,11.91,34.18395988
2020/02/26,UTTARAKHAND,PITHORAGARH,0.03,954.79,0.21,25.58242568
2020/02/26,UTTARAKHAND,CHAMOLI,0.08,959.1,0.81,23.71610491
2020/02/26,UTTARAKHAND,DEHRADUN,0.11,543.69,0.72,34.31662203
2020/02/26,UTTARAKHAND,GARHWAL,0.19,825.82,1.92,29.37665862
2020/02/26,UTTARAKHAND,UDHAM SINGH NAGAR,0.24,374.02,1.73,26.46846145
2020/02/26,UTTARAKHAND,BAGESHWAR,0.17,353.77,2.04,30.0923281
2020/02/26,UTTARAKHAND,RUDRAPRAYAG,0.05,218.48,0.55,23.03904947
2020/02/26,UTTARAKHAND,UTTARKASHI,0.19,973.93,1.62,23.38738382
2020/02/26,UTTARAKHAND,TEHRI GARHWAL,0.01,623.4,0.12,31.22507178
2020/02/26,UTTARAKHAND,CHAMPAWAT,0.32,267.2,2.13,31.52145541
2020/02/25,UTTARAKHAND,HARDWAR,0.75,329.02,6.39,26.761702
2020/02/25,UTTARAKHAND,NAINITAL,0.31,645.12,2.2,30.32721691
2020/02/25,UTTARAKHAND,ALMORA,2.08,571.94,14.44,35.81679554
2020/02/25,UTTARAKHAND,PITHORAGARH,0.15,978.87,0.84,26.22749223
2020/02/25,UTTARAKHAND,CHAMOLI,0.09,968.82,0.91,23.95648967
2020/02/25,UTTARAKHAND,DEHRADUN,0.03,524.14,0.19,33.08250098
2020/02/25,UTTARAKHAND,GARHWAL,0.46,870.36,3.77,30.96120562
2020/02/25,UTTARAKHAND,UDHAM SINGH NAGAR,0.32,384.73,2.22,27.22595936
2020/02/25,UTTARAKHAND,BAGESHWAR,0.55,378.26,4.46,32.17552547
2020/02/25,UTTARAKHAND,RUDRAPRAYAG,0.06,218.89,0.63,23.08274019
2020/02/25,UTTARAKHAND,UTTARKASHI,0.19,974.51,1.67,23.40145583
2020/02/25,UTTARAKHAND,TEHRI GARHWAL,0.05,625.82,0.34,31.34631142
2020/02/25,UTTARAKHAND,CHAMPAWAT,0.78,284.24,5.01,33.53188819
2020/02/24,UTTARAKHAND,HARDWAR,0.95,343.88,7.87,27.97057906
2020/02/24,UTTARAKHAND,NAINITAL,0.35,659.93,2.48,31.02366378
2020/02/24,UTTARAKHAND,ALMORA,2.03,565.21,14.14,35.39546474
2020/02/24,UTTARAKHAND,PITHORAGARH,0.05,939.43,0.29,25.17074097
2020/02/24,UTTARAKHAND,CHAMOLI,0.09,969.3,0.91,23.96819902
2020/02/24,UTTARAKHAND,DEHRADUN,0.07,537.75,0.45,33.94167092
2020/02/24,UTTARAKHAND,GARHWAL,0.26,857.64,2.44,30.50852111
2020/02/24,UTTARAKHAND,UDHAM SINGH NAGAR,0.29,385.68,2.05,27.29362752
2020/02/24,UTTARAKHAND,BAGESHWAR,0.11,343.68,1.41,29.23444197
2020/02/24,UTTARAKHAND,RUDRAPRAYAG,0.06,217.25,0.63,22.90974072
2020/02/24,UTTARAKHAND,UTTARKASHI,0.2,985.55,1.74,23.66661146
2020/02/24,UTTARAKHAND,TEHRI GARHWAL,0.01,617.86,0.11,30.94751174
2020/02/24,UTTARAKHAND,CHAMPAWAT,0.32,273.52,2.16,32.26742727
2020/02/23,UTTARAKHAND,HARDWAR,1.86,379.57,14.34,30.87328093
2020/02/23,UTTARAKHAND,NAINITAL,1.91,745.3,13.75,35.03680358
2020/02/23,UTTARAKHAND,ALMORA,3.12,618.28,21.41,38.71872739
2020/02/23,UTTARAKHAND,PITHORAGARH,0.32,968.46,1.92,25.94851903
2020/02/23,UTTARAKHAND,CHAMOLI,0.13,974.15,1.14,24.08813687
2020/02/23,UTTARAKHAND,DEHRADUN,0.61,584.51,3.79,36.8931572
2020/02/23,UTTARAKHAND,GARHWAL,2.03,983.86,14.16,34.99843625
2020/02/23,UTTARAKHAND,UDHAM SINGH NAGAR,0.56,404.56,3.73,28.62920273
2020/02/23,UTTARAKHAND,BAGESHWAR,0.41,361.94,3.3,30.78739649
2020/02/23,UTTARAKHAND,RUDRAPRAYAG,0.06,211.84,0.67,22.33895165
2020/02/23,UTTARAKHAND,UTTARKASHI,0.29,995.37,2.28,23.90231162
2020/02/23,UTTARAKHAND,TEHRI GARHWAL,0.32,656.69,1.88,32.89244809
2020/02/23,UTTARAKHAND,CHAMPAWAT,1.68,305.8,10.74,36.0753095
2020/02/22,UTTARAKHAND,HARDWAR,0.1,249.58,1,20.30053915
2020/02/22,UTTARAKHAND,NAINITAL,0.18,648.93,1.34,30.50672352
2020/02/22,UTTARAKHAND,ALMORA,0.69,517.07,5.25,32.38039852
2020/02/22,UTTARAKHAND,PITHORAGARH,0.04,930.58,0.23,24.93361842
2020/02/22,UTTARAKHAND,CHAMOLI,0.11,967.24,1.03,23.91734469
2020/02/22,UTTARAKHAND,DEHRADUN,0,466.68,0.01,29.45576085
2020/02/22,UTTARAKHAND,GARHWAL,0.13,820.88,1.51,29.20075272
2020/02/22,UTTARAKHAND,UDHAM SINGH NAGAR,0.32,402.44,2.25,28.47959106
2020/02/22,UTTARAKHAND,BAGESHWAR,0.13,344.36,1.62,29.29182677
2020/02/22,UTTARAKHAND,RUDRAPRAYAG,0.07,214.09,0.71,22.57608238
2020/02/22,UTTARAKHAND,UTTARKASHI,0.22,945.81,1.86,22.71212455
2020/02/22,UTTARAKHAND,TEHRI GARHWAL,0.01,570.47,0.11,28.57368381
2020/02/22,UTTARAKHAND,CHAMPAWAT,0.13,265.15,0.86,31.28055792
2020/02/21,UTTARAKHAND,HARDWAR,0.14,256.85,1.35,20.89172212
2020/02/21,UTTARAKHAND,NAINITAL,1.94,748.58,14.02,35.19105925
2020/02/21,UTTARAKHAND,ALMORA,2.28,590.7,15.86,36.99182113
2020/02/21,UTTARAKHAND,PITHORAGARH,0.34,966.93,2.05,25.907713
2020/02/21,UTTARAKHAND,CHAMOLI,0.1,968.64,0.96,23.95204672
2020/02/21,UTTARAKHAND,DEHRADUN,0,477.85,0.02,30.16083389
2020/02/21,UTTARAKHAND,GARHWAL,0.89,905.26,6.54,32.20240315
2020/02/21,UTTARAKHAND,UDHAM SINGH NAGAR,0.98,438.97,6.39,31.0643378
2020/02/21,UTTARAKHAND,BAGESHWAR,0.51,368.72,4,31.36446548
2020/02/21,UTTARAKHAND,RUDRAPRAYAG,0.06,213.06,0.58,22.46840879
2020/02/21,UTTARAKHAND,UTTARKASHI,0.23,952.05,1.9,22.86206836
2020/02/21,UTTARAKHAND,TEHRI GARHWAL,0.01,588.5,0.13,29.4766544
2020/02/21,UTTARAKHAND,CHAMPAWAT,1.5,299.8,9.53,35.36802849
2020/02/20,UTTARAKHAND,HARDWAR,0.03,230.33,0.27,18.73439029
2020/02/20,UTTARAKHAND,NAINITAL,0,493.76,0.03,23.21175844
2020/02/20,UTTARAKHAND,ALMORA,0.07,388.21,1.01,24.31120653
2020/02/20,UTTARAKHAND,PITHORAGARH,0.04,835.63,0.24,22.38954986
2020/02/20,UTTARAKHAND,CHAMOLI,0.09,920.3,0.86,22.75678558
2020/02/20,UTTARAKHAND,DEHRADUN,0,436.94,0,27.57869056
2020/02/20,UTTARAKHAND,GARHWAL,0.06,639.69,0.92,22.75558281
2020/02/20,UTTARAKHAND,UDHAM SINGH NAGAR,0,285.39,0.01,20.19608267
2020/02/20,UTTARAKHAND,BAGESHWAR,0.06,276.74,0.91,23.5404313
2020/02/20,UTTARAKHAND,RUDRAPRAYAG,0.05,206.79,0.53,21.80661179
2020/02/20,UTTARAKHAND,UTTARKASHI,0.24,937.78,1.98,22.51938471
2020/02/20,UTTARAKHAND,TEHRI GARHWAL,0.01,527.52,0.08,26.42255942
2020/02/20,UTTARAKHAND,CHAMPAWAT,0,208.05,0,24.54365699
2020/02/19,UTTARAKHAND,HARDWAR,0,214.55,0,17.45103276
2020/02/19,UTTARAKHAND,NAINITAL,0,456.08,0.03,21.44072519
2020/02/19,UTTARAKHAND,ALMORA,0.05,367.76,0.71,23.03028392
2020/02/19,UTTARAKHAND,PITHORAGARH,0.04,830.79,0.22,22.25985377
2020/02/19,UTTARAKHAND,CHAMOLI,0.11,927.18,0.98,22.92683849
2020/02/19,UTTARAKHAND,DEHRADUN,0,419.8,0.01,26.49653023
2020/02/19,UTTARAKHAND,GARHWAL,0.07,628.25,0.89,22.34836404
2020/02/19,UTTARAKHAND,UDHAM SINGH NAGAR,0,270.19,0.01,19.12052828
2020/02/19,UTTARAKHAND,BAGESHWAR,0.07,273.66,0.94,23.27796388
2020/02/19,UTTARAKHAND,RUDRAPRAYAG,0.05,207.19,0.53,21.84877746
2020/02/19,UTTARAKHAND,UTTARKASHI,0.26,933.78,2.19,22.42342131
2020/02/19,UTTARAKHAND,TEHRI GARHWAL,0.01,521.96,0.08,26.14425058
2020/02/19,UTTARAKHAND,CHAMPAWAT,0,192.1,0,22.66204398
2020/02/18,UTTARAKHAND,HARDWAR,0,217.26,0,17.67124919
2020/02/18,UTTARAKHAND,NAINITAL,0.01,460.6,0.04,21.65312995
2020/02/18,UTTARAKHAND,ALMORA,0.05,370.9,0.75,23.22698041
2020/02/18,UTTARAKHAND,PITHORAGARH,0.03,839.3,0.19,22.4878991
2020/02/18,UTTARAKHAND,CHAMOLI,0.13,937.78,1.11,23.18892849
2020/02/18,UTTARAKHAND,DEHRADUN,0,424.48,0.01,26.792542
2020/02/18,UTTARAKHAND,GARHWAL,0.07,633.6,0.95,22.53894524
2020/02/18,UTTARAKHAND,UDHAM SINGH NAGAR,0,273.27,0.02,19.33821446
2020/02/18,UTTARAKHAND,BAGESHWAR,0.07,275.36,1.01,23.42256283
2020/02/18,UTTARAKHAND,RUDRAPRAYAG,0.06,209.53,0.6,22.09542701
2020/02/18,UTTARAKHAND,UTTARKASHI,0.26,942.28,2.15,22.62740813
2020/02/18,UTTARAKHAND,TEHRI GARHWAL,0.01,527.26,0.1,26.40966385
2020/02/18,UTTARAKHAND,CHAMPAWAT,0,194.09,0,22.89688574
2020/02/17,UTTARAKHAND,HARDWAR,0,221.38,0.01,18.00676935
2020/02/17,UTTARAKHAND,NAINITAL,0.01,466.73,0.05,21.94134124
2020/02/17,UTTARAKHAND,ALMORA,0.05,375.77,0.81,23.53177185
2020/02/17,UTTARAKHAND,PITHORAGARH,0.03,845.22,0.18,22.64667896
2020/02/17,UTTARAKHAND,CHAMOLI,0.13,947.29,1.2,23.42416976
2020/02/17,UTTARAKHAND,DEHRADUN,0,429.62,0.01,27.11672878
2020/02/17,UTTARAKHAND,GARHWAL,0.07,640.69,0.98,22.79120757
2020/02/17,UTTARAKHAND,UDHAM SINGH NAGAR,0,278.17,0.02,19.68496959
2020/02/17,UTTARAKHAND,BAGESHWAR,0.08,278.32,1.06,23.67422314
2020/02/17,UTTARAKHAND,RUDRAPRAYAG,0.08,211.94,0.75,22.34980762
2020/02/17,UTTARAKHAND,UTTARKASHI,0.25,949.77,2.11,22.80718677
2020/02/17,UTTARAKHAND,TEHRI GARHWAL,0.01,533.38,0.13,26.71615635
2020/02/17,UTTARAKHAND,CHAMPAWAT,0,196.58,0,23.19123379
2020/02/16,UTTARAKHAND,HARDWAR,0,225.9,0.04,18.3739779
2020/02/16,UTTARAKHAND,NAINITAL,0.01,472.57,0.06,22.21571362
2020/02/16,UTTARAKHAND,ALMORA,0.06,380.84,0.88,23.84930234
2020/02/16,UTTARAKHAND,PITHORAGARH,0.02,845.02,0.14,22.64111719
2020/02/16,UTTARAKHAND,CHAMOLI,0.16,953.27,1.37,23.5720104
2020/02/16,UTTARAKHAND,DEHRADUN,0,435,0.01,27.45612236
2020/02/16,UTTARAKHAND,GARHWAL,0.07,647.96,1,23.04979256
2020/02/16,UTTARAKHAND,UDHAM SINGH NAGAR,0,282.75,0.03,20.00902973
2020/02/16,UTTARAKHAND,BAGESHWAR,0.08,279.78,1.04,23.79892543
2020/02/16,UTTARAKHAND,RUDRAPRAYAG,0.1,213.82,0.89,22.5481474
2020/02/16,UTTARAKHAND,UTTARKASHI,0.26,960.97,2.2,23.07632919
2020/02/16,UTTARAKHAND,TEHRI GARHWAL,0.01,537.92,0.13,26.94322301
2020/02/16,UTTARAKHAND,CHAMPAWAT,0,199.1,0,23.48832022
2020/02/15,UTTARAKHAND,HARDWAR,0.01,230.59,0.09,18.75546165
2020/02/15,UTTARAKHAND,NAINITAL,0.01,479.09,0.08,22.5224355
2020/02/15,UTTARAKHAND,ALMORA,0.07,386.45,0.94,24.20067072
2020/02/15,UTTARAKHAND,PITHORAGARH,0.03,848.04,0.15,22.72219666
2020/02/15,UTTARAKHAND,CHAMOLI,0.2,961.02,1.63,23.76347039
2020/02/15,UTTARAKHAND,DEHRADUN,0,441.08,0.01,27.84004643
2020/02/15,UTTARAKHAND,GARHWAL,0.07,655.26,1.01,23.30918833
2020/02/15,UTTARAKHAND,UDHAM SINGH NAGAR,0,287.66,0.03,20.35654061
2020/02/15,UTTARAKHAND,BAGESHWAR,0.06,280.24,0.93,23.83814084
2020/02/15,UTTARAKHAND,RUDRAPRAYAG,0.12,216.28,1.06,22.80799169
2020/02/15,UTTARAKHAND,UTTARKASHI,0.31,975.34,2.47,23.42136917
2020/02/15,UTTARAKHAND,TEHRI GARHWAL,0.01,543.23,0.13,27.20933506
2020/02/15,UTTARAKHAND,CHAMPAWAT,0,201.89,0,23.81700306
2020/02/14,UTTARAKHAND,HARDWAR,0.02,235,0.17,19.11395859
2020/02/14,UTTARAKHAND,NAINITAL,0.01,485.81,0.09,22.83796706
2020/02/14,UTTARAKHAND,ALMORA,0.07,392.22,0.99,24.56216696
2020/02/14,UTTARAKHAND,PITHORAGARH,0.03,858.95,0.17,23.01432872
2020/02/14,UTTARAKHAND,CHAMOLI,0.22,968.98,1.81,23.96049526
2020/02/14,UTTARAKHAND,DEHRADUN,0,445.6,0,28.12497421
2020/02/14,UTTARAKHAND,GARHWAL,0.07,661.25,1.02,23.52225945
2020/02/14,UTTARAKHAND,UDHAM SINGH NAGAR,0.01,292.84,0.04,20.7236112
2020/02/14,UTTARAKHAND,BAGESHWAR,0.07,283.55,0.97,24.11924202
2020/02/14,UTTARAKHAND,RUDRAPRAYAG,0.15,218.5,1.25,23.04127272
2020/02/14,UTTARAKHAND,UTTARKASHI,0.34,991.02,2.66,23.79783589
2020/02/14,UTTARAKHAND,TEHRI GARHWAL,0.03,547.78,0.24,27.43748091
2020/02/14,UTTARAKHAND,CHAMPAWAT,0,204.87,0,24.16812287
2020/02/13,UTTARAKHAND,HARDWAR,0.03,238.98,0.24,19.43813477
2020/02/13,UTTARAKHAND,NAINITAL,0.01,492.36,0.1,23.14613892
2020/02/13,UTTARAKHAND,ALMORA,0.08,398.57,1.12,24.95997213
2020/02/13,UTTARAKHAND,PITHORAGARH,0.02,861.18,0.11,23.07424313
2020/02/13,UTTARAKHAND,CHAMOLI,0.23,970.23,1.86,23.99126024
2020/02/13,UTTARAKHAND,DEHRADUN,0,449.01,0,28.34044508
2020/02/13,UTTARAKHAND,GARHWAL,0.07,666.87,1.05,23.72224349
2020/02/13,UTTARAKHAND,UDHAM SINGH NAGAR,0.01,298.02,0.06,21.08974772
2020/02/13,UTTARAKHAND,BAGESHWAR,0.07,287.19,1.01,24.42935981
2020/02/13,UTTARAKHAND,RUDRAPRAYAG,0.16,219.88,1.35,23.18740902
2020/02/13,UTTARAKHAND,UTTARKASHI,0.41,1003.06,3.06,24.08701849
2020/02/13,UTTARAKHAND,TEHRI GARHWAL,0.04,550.12,0.35,27.55460358
2020/02/13,UTTARAKHAND,CHAMPAWAT,0,207.8,0,24.51475667
2020/02/12,UTTARAKHAND,HARDWAR,0.03,242.54,0.31,19.72748508
2020/02/12,UTTARAKHAND,NAINITAL,0.01,499.41,0.11,23.47733691
2020/02/12,UTTARAKHAND,ALMORA,0.1,405.64,1.26,25.40244804
2020/02/12,UTTARAKHAND,PITHORAGARH,0.01,836.51,0.08,22.4131863
2020/02/12,UTTARAKHAND,CHAMOLI,0.19,947.32,1.59,23.42469203
2020/02/12,UTTARAKHAND,DEHRADUN,0.01,451.62,0.05,28.50533052
2020/02/12,UTTARAKHAND,GARHWAL,0.07,670.75,1.08,23.8604112
2020/02/12,UTTARAKHAND,UDHAM SINGH NAGAR,0.01,302.93,0.09,21.43770319
2020/02/12,UTTARAKHAND,BAGESHWAR,0.07,289.45,0.98,24.62079892
